Order ID,Purchase Date,Product Name,Category,Product Price,Unit Sold,Total Sale,Payment Method
ORD83726,2023-09-02,Xiaomi 12 Pro,Mobile,51494.89,3,154484.67,EMI
ORD63640,2023-09-02,Samsung 1TB SSD,Accessories,5077.47,3,15232.41,Cash
ORD69436,2023-09-03,Xiaomi 12 Pro,Mobile,55252.12,1,276260.6,UPI
ORD88187,2023-09-03,Google Pixel 7,Mobile,72251.76,2,144503.52,Net Banking
ORD18309,2023-09-03,Xiaomi 12 Pro,Mobile,74613,3,223839,EMI
ORD90975,2023-09-03,Google Pixel 7,Mobile,28985.24,1,28985.24,UPI
ORD57207,2023-09-03,Xiaomi 12 Pro,Mobile,23792.69,4,95170.76,Credit Card
ORD06197,2023-09-03,Google Pixel 7,Mobile,73483.05,1,367415.25,Net Banking
ORD07772,2023-09-04,Acer Aspire 5,Laptop,134408.6,2,268817.2,Credit Card
ORD96187,2023-09-04,Motorola Edge 30,Mobile,40680.47,1,203402.35,Cash
ORD06771,2023-09-04,HP Wired Keyboard,Accessories,4014.88,3,12044.64,Net Banking
ORD20771,2023-09-04,Sony Headphones,Accessories,7476.6,1,37383,Net Banking
ORD13835,2023-09-04,Realme GT Neo 3,Mobile,15382.69,3,46148.07,UPI
ORD72481,2023-09-04,boAt BassHeads 100,Accessories,972.86,2,1945.72,EMI
ORD27375,2023-09-05,Microsoft Surface Laptop 4,Laptop,73253.53,4,293014.12,EMI
ORD80235,2023-09-05,Nokia X20,Mobile,70358.27,4,281433.08,Net Banking
ORD93681,2023-09-05,Lenovo ThinkPad X1,Laptop,125876.99,4,503507.96,Net Banking
ORD41714,2023-09-05,HP Wired Keyboard,Accessories,7844.78,3,23534.34,UPI
ORD74983,2023-09-05,TP-Link Router,Accessories,4823.82,4,19295.28,Net Banking
ORD61054,2023-09-05,Asus ROG Phone 6,Mobile,34782.85,1,173914.25,EMI
ORD56469,2023-09-05,Motorola Edge 30,Mobile,79344.41,1,79344.41,EMI
ORD65121,2023-09-05,Vivo X80,Mobile,33859.28,1,169296.4,UPI
ORD99779,2023-09-05,Asus ZenBook 14,Laptop,109848.66,1,549243.3,Cash
ORD56852,2023-09-05,Asus ROG Phone 6,Mobile,51895.47,1,259477.35,EMI
ORD83622,2023-09-05,OnePlus 11,Mobile,18772.67,1,18772.67,EMI
ORD06323,2023-09-05,Motorola Edge 30,Mobile,81466.64,3,244399.92,EMI
ORD68710,2023-09-06,OnePlus 11,Mobile,87086.43,3,261259.29,UPI
ORD04416,2023-09-06,Motorola Edge 30,Mobile,39469.67,1,197348.35,EMI
ORD71137,2023-09-06,Motorola Edge 30,Mobile,89477.16,1,89477.16,Net Banking
ORD35071,2023-09-06,Xiaomi 12 Pro,Mobile,84045.57,1,84045.57,Net Banking
ORD23294,2023-09-06,Nokia X20,Mobile,15556.31,1,15556.31,EMI
ORD88668,2023-09-06,Samsung Galaxy S22,Mobile,85581.02,4,342324.08,Net Banking
ORD04496,2023-09-06,OnePlus 11,Mobile,66056.18,2,132112.36,Cash
ORD47603,2023-09-06,Asus ROG Phone 6,Mobile,42953.75,2,85907.5,Cash
ORD44440,2023-09-07,iPhone 14,Mobile,72657.1,1,363285.5,Net Banking
ORD49781,2023-09-07,OnePlus 11,Mobile,77639.92,1,388199.6,Net Banking
ORD98121,2023-09-07,Vivo X80,Mobile,49228.02,1,49228.02,Net Banking
ORD69902,2023-09-07,Samsung Galaxy S22,Mobile,28348.58,3,85045.74,UPI
ORD85029,2023-09-07,Asus ROG Phone 6,Mobile,76214.88,4,304859.52,Net Banking
ORD04506,2023-09-08,MacBook Air M2,Laptop,57841.22,4,231364.88,EMI
ORD01409,2023-09-08,Lenovo ThinkPad X1,Laptop,119492.88,4,477971.52,Credit Card
ORD78027,2023-09-08,Google Pixel 7,Mobile,21700.94,1,108504.7,UPI
ORD50897,2023-09-08,Xiaomi 12 Pro,Mobile,9415.93,3,28247.79,Credit Card
ORD31712,2023-09-08,JBL Bluetooth Speaker,Accessories,4050.28,2,8100.56,EMI
ORD16488,2023-09-08,Xiaomi 12 Pro,Mobile,62534.62,2,125069.24,UPI
ORD99181,2023-09-08,HP Pavilion x360,Laptop,128925.15,3,386775.45,EMI
ORD88503,2023-09-08,OnePlus 11,Mobile,11137.81,3,33413.43,Cash
ORD47505,2023-09-09,Realme GT Neo 3,Mobile,68451.88,2,136903.76,EMI
ORD10268,2023-09-09,Razer Blade 15,Laptop,113164.75,2,226329.5,EMI
ORD40269,2023-09-09,OnePlus 11,Mobile,85380.17,1,426900.85,Cash
ORD55278,2023-09-09,Samsung Galaxy S22,Mobile,70177.83,3,210533.49,Net Banking
ORD24811,2023-09-09,iPhone 14,Mobile,76883.12,2,153766.24,Net Banking
ORD47761,2023-09-09,OnePlus 11,Mobile,26106.9,3,78320.7,Net Banking
ORD46973,2023-09-10,HP Pavilion x360,Laptop,182698.85,1,182698.85,UPI
ORD38486,2023-09-10,Asus ROG Phone 6,Mobile,65310.66,2,130621.32,Net Banking
ORD57511,2023-09-10,LG Gram 16,Laptop,41271.64,2,82543.28,Net Banking
ORD31381,2023-09-10,Google Pixel 7,Mobile,37622.77,1,37622.77,EMI
ORD76120,2023-09-10,MacBook Air M2,Laptop,142233.02,2,284466.04,Cash
ORD59143,2023-09-11,Xiaomi 12 Pro,Mobile,42932.16,3,128796.48,Cash
ORD33129,2023-09-11,JBL Bluetooth Speaker,Accessories,1949.98,4,7799.92,UPI
ORD78309,2023-09-11,Nokia X20,Mobile,43212.15,4,172848.6,Net Banking
ORD96594,2023-09-11,Acer Aspire 5,Laptop,82319.29,1,411596.45,Cash
ORD37429,2023-09-11,Microsoft Surface Laptop 4,Laptop,79553.19,1,79553.19,EMI
ORD11884,2023-09-11,Realme GT Neo 3,Mobile,55875.01,4,223500.04,Cash
ORD17101,2023-09-11,iPhone 14,Mobile,15172,4,60688,Net Banking
ORD70923,2023-09-12,Logitech Mouse,Accessories,3211.88,3,9635.64,Cash
ORD04349,2023-09-12,Motorola Edge 30,Mobile,74962.57,2,149925.14,Net Banking
ORD15541,2023-09-12,iPhone 14,Mobile,36711.14,1,36711.14,EMI
ORD77012,2023-09-12,Google Pixel 7,Mobile,77906.3,4,311625.2,UPI
ORD47104,2023-09-12,Asus ROG Phone 6,Mobile,50655.47,1,253277.35,UPI
ORD73576,2023-09-12,OnePlus 11,Mobile,83380.32,1,416901.6,UPI
ORD05407,2023-09-12,Motorola Edge 30,Mobile,29662.69,1,148313.45,EMI
ORD24972,2023-09-12,Realme GT Neo 3,Mobile,34083.67,2,68167.34,EMI
ORD30586,2023-09-12,JBL Bluetooth Speaker,Accessories,3149.78,2,6299.56,Credit Card
ORD40697,2023-09-12,Asus ROG Phone 6,Mobile,39433.42,4,157733.68,Net Banking
ORD92834,2023-09-13,Asus ZenBook 14,Laptop,187405.22,3,562215.66,UPI
ORD82623,2023-09-13,iPhone 14,Mobile,69546.12,1,347730.6,Net Banking
ORD29042,2023-09-13,TP-Link Router,Accessories,5841.16,1,5841.16,EMI
ORD10529,2023-09-13,Asus ROG Phone 6,Mobile,82960.7,4,331842.8,Cash
ORD44433,2023-09-13,Google Pixel 7,Mobile,56633.55,2,113267.1,UPI
ORD35491,2023-09-13,Asus ROG Phone 6,Mobile,19447.64,2,38895.28,Cash
ORD66036,2023-09-13,Nokia X20,Mobile,43736.72,3,131210.16,EMI
ORD78397,2023-09-13,Realme GT Neo 3,Mobile,39951.92,1,199759.6,UPI
ORD63715,2023-09-14,Google Pixel 7,Mobile,41410.46,4,165641.84,Net Banking
ORD80578,2023-09-14,MSI Modern 14,Laptop,36050.56,1,36050.56,Cash
ORD45523,2023-09-14,Samsung Galaxy S22,Mobile,36020.21,3,108060.63,Cash
ORD27004,2023-09-15,Samsung Galaxy S22,Mobile,66384.16,2,132768.32,UPI
ORD28027,2023-09-15,Motorola Edge 30,Mobile,55397.52,1,276987.6,EMI
ORD57893,2023-09-15,Acer Aspire 5,Laptop,109649.39,1,109649.39,Cash
ORD09655,2023-09-15,Lenovo ThinkPad X1,Laptop,95157.85,3,285473.55,Net Banking
ORD72183,2023-09-15,Asus ROG Phone 6,Mobile,47963.88,4,191855.52,EMI
ORD45019,2023-09-15,Lenovo ThinkPad X1,Laptop,137201.64,1,686008.2,Net Banking
ORD79552,2023-09-16,Asus ROG Phone 6,Mobile,79048.58,1,79048.58,Credit Card
ORD19915,2023-09-16,Google Pixel 7,Mobile,53335.33,2,106670.66,Cash
ORD67104,2023-09-16,OnePlus 11,Mobile,61088.82,3,183266.46,UPI
ORD37226,2023-09-16,Dell Inspiron 15,Laptop,37751.06,1,37751.06,EMI
ORD77961,2023-09-16,Vivo X80,Mobile,9133.49,1,45667.45,Net Banking
ORD63529,2023-09-16,Acer Aspire 5,Laptop,79632.42,3,238897.26,EMI
ORD97734,2023-09-17,Asus ROG Phone 6,Mobile,69740.48,1,348702.4,Net Banking
ORD71505,2023-09-18,Xiaomi 12 Pro,Mobile,59145.34,1,59145.34,Net Banking
ORD61143,2023-09-18,Samsung Galaxy S22,Mobile,39012.07,3,117036.21,Credit Card
ORD42814,2023-09-18,Nokia X20,Mobile,56987.38,1,56987.38,UPI
ORD69228,2023-09-18,Vivo X80,Mobile,42085.32,1,42085.32,Cash
ORD39169,2023-09-18,Lenovo ThinkPad X1,Laptop,110165.77,3,330497.31,Net Banking
ORD75666,2023-09-19,Xiaomi 12 Pro,Mobile,18375.26,2,36750.52,Credit Card
ORD34219,2023-09-19,Asus ZenBook 14,Laptop,145910.24,4,583640.96,Cash
ORD82094,2023-09-19,Nokia X20,Mobile,39900.6,1,199503,Cash
ORD35239,2023-09-19,Razer Blade 15,Laptop,59730.07,4,238920.28,Net Banking
ORD32133,2023-09-19,Asus ROG Phone 6,Mobile,11523.99,3,34571.97,Cash
ORD34511,2023-09-19,Vivo X80,Mobile,78911.61,1,78911.61,Cash
ORD22621,2023-09-19,Google Pixel 7,Mobile,18901.47,1,18901.47,Cash
ORD55044,2023-09-20,Xiaomi 12 Pro,Mobile,72536.92,1,72536.92,Net Banking
ORD65797,2023-09-20,iPhone 14,Mobile,69075.43,2,138150.86,EMI
ORD31963,2023-09-20,MSI Modern 14,Laptop,112281.39,2,224562.78,EMI
ORD48555,2023-09-20,HP Wired Keyboard,Accessories,5851.36,1,29256.8,Net Banking
ORD74963,2023-09-20,Logitech Mouse,Accessories,4323.35,3,12970.05,Net Banking
ORD08484,2023-09-20,Realme GT Neo 3,Mobile,67417.53,1,337087.65,Cash
ORD87218,2023-09-20,Microsoft Surface Laptop 4,Laptop,162437.79,3,487313.37,Cash
ORD85789,2023-09-21,Asus ROG Phone 6,Mobile,70668.99,1,353344.95,UPI
ORD49854,2023-09-21,Asus ROG Phone 6,Mobile,52400.34,1,262001.7,UPI
ORD07310,2023-09-21,JBL Bluetooth Speaker,Accessories,6827.81,4,27311.24,Net Banking
ORD53708,2023-09-21,HP Pavilion x360,Laptop,66350.97,1,331754.85,Net Banking
ORD95691,2023-09-21,Samsung Galaxy S22,Mobile,24741.62,2,49483.24,EMI
ORD43444,2023-09-21,Google Pixel 7,Mobile,69085.34,4,276341.36,UPI
ORD38280,2023-09-21,Asus ROG Phone 6,Mobile,50297.08,3,150891.24,UPI
ORD94486,2023-09-21,OnePlus 11,Mobile,42205.46,1,211027.3,Net Banking
ORD89598,2023-09-21,Asus ROG Phone 6,Mobile,30795.46,1,30795.46,Cash
ORD56888,2023-09-22,Nokia X20,Mobile,65129.01,3,195387.03,Cash
ORD23171,2023-09-22,Realme GT Neo 3,Mobile,84860.63,2,169721.26,UPI
ORD82569,2023-09-22,MSI Modern 14,Laptop,106423.92,1,106423.92,Net Banking
ORD33526,2023-09-22,Realme GT Neo 3,Mobile,72176.42,1,360882.1,Net Banking
ORD71884,2023-09-22,boAt BassHeads 100,Accessories,3435.51,2,6871.02,Cash
ORD63786,2023-09-22,Lenovo ThinkPad X1,Laptop,175879.15,1,879395.75,Net Banking
ORD92412,2023-09-22,Google Pixel 7,Mobile,26927.73,1,26927.73,Credit Card
ORD91307,2023-09-22,Lenovo ThinkPad X1,Laptop,136306.06,4,545224.24,Net Banking
ORD98351,2023-09-22,Realme GT Neo 3,Mobile,69019.23,4,276076.92,UPI
ORD90397,2023-09-22,Nokia X20,Mobile,57574.26,1,287871.3,EMI
ORD79299,2023-09-23,Vivo X80,Mobile,87526.71,3,262580.13,Net Banking
ORD43164,2023-09-23,LG Gram 16,Laptop,198235.74,2,396471.48,Cash
ORD87527,2023-09-23,Nokia X20,Mobile,68186.8,3,204560.4,Cash
ORD97190,2023-09-23,Lenovo ThinkPad X1,Laptop,142856.09,4,571424.36,Net Banking
ORD73182,2023-09-23,Xiaomi 12 Pro,Mobile,43972.22,3,131916.66,UPI
ORD01216,2023-09-23,Asus ROG Phone 6,Mobile,56532.6,1,56532.6,Net Banking
ORD09247,2023-09-23,Xiaomi 12 Pro,Mobile,88559.05,1,442795.25,Credit Card
ORD12157,2023-09-24,Realme GT Neo 3,Mobile,55967.72,2,111935.44,Cash
ORD25054,2023-09-24,Nokia X20,Mobile,73521.28,3,220563.84,Net Banking
ORD10551,2023-09-24,HP Pavilion x360,Laptop,45360.31,2,90720.62,Net Banking
ORD37286,2023-09-24,OnePlus 11,Mobile,75714.58,2,151429.16,Cash
ORD28180,2023-09-24,Lenovo ThinkPad X1,Laptop,193719.1,1,193719.1,Net Banking
ORD87819,2023-09-24,Realme GT Neo 3,Mobile,74866.57,3,224599.71,Net Banking
ORD11704,2023-09-24,Samsung Galaxy S22,Mobile,26118.24,1,26118.24,Credit Card
ORD54450,2023-09-25,LG Gram 16,Laptop,78345.94,1,391729.7,EMI
ORD65531,2023-09-25,Vivo X80,Mobile,44622.9,2,89245.8,Net Banking
ORD75056,2023-09-25,Asus ROG Phone 6,Mobile,36443.24,3,109329.72,UPI
ORD97438,2023-09-25,Nokia X20,Mobile,73538.56,1,73538.56,EMI
ORD65085,2023-09-25,Xiaomi 12 Pro,Mobile,31879.67,1,31879.67,Net Banking
ORD97144,2023-09-25,iPhone 14,Mobile,52086.1,2,104172.2,Cash
ORD41690,2023-09-25,HP Pavilion x360,Laptop,106123.19,1,530615.95,UPI
ORD06312,2023-09-25,Samsung Galaxy S22,Mobile,39713.79,1,198568.95,Credit Card
ORD14002,2023-09-25,iPhone 14,Mobile,20290.47,2,40580.94,Cash
ORD53141,2023-09-26,JBL Bluetooth Speaker,Accessories,4623.76,3,13871.28,Cash
ORD32869,2023-09-26,Zebronics Webcam,Accessories,4568.18,1,4568.18,Net Banking
ORD14589,2023-09-26,HP Pavilion x360,Laptop,47698.96,4,190795.84,Credit Card
ORD39953,2023-09-26,OnePlus 11,Mobile,40516.38,1,40516.38,Cash
ORD31243,2023-09-26,iPhone 14,Mobile,71293.7,2,142587.4,Credit Card
ORD54054,2023-09-26,Razer Blade 15,Laptop,120389.41,1,120389.41,Net Banking
ORD63969,2023-09-27,Nokia X20,Mobile,16610.6,4,66442.4,Net Banking
ORD45172,2023-09-27,Microsoft Surface Laptop 4,Laptop,178162.55,1,178162.55,Net Banking
ORD99296,2023-09-27,Vivo X80,Mobile,24063.22,3,72189.66,Cash
ORD06492,2023-09-27,LG Gram 16,Laptop,143305.8,2,286611.6,EMI
ORD12854,2023-09-27,TP-Link Router,Accessories,4536.56,4,18146.24,Net Banking
ORD04884,2023-09-27,Logitech Mouse,Accessories,7457.95,1,7457.95,UPI
ORD36756,2023-09-27,Asus ROG Phone 6,Mobile,10534,1,52670,Cash
ORD75479,2023-09-27,Xiaomi 12 Pro,Mobile,47389.09,1,236945.45,Cash
ORD11255,2023-09-27,Realme GT Neo 3,Mobile,12399.17,4,49596.68,Net Banking
ORD07659,2023-09-27,Google Pixel 7,Mobile,54410.5,4,217642,EMI
ORD67861,2023-09-27,OnePlus 11,Mobile,13643.21,4,54572.84,Cash
ORD13318,2023-09-27,Samsung Galaxy S22,Mobile,22358.02,1,22358.02,Cash
ORD32949,2023-09-27,Xiaomi 12 Pro,Mobile,26542.12,1,26542.12,Net Banking
ORD79003,2023-09-28,Motorola Edge 30,Mobile,48560.72,1,242803.6,UPI
ORD84704,2023-09-28,Asus ROG Phone 6,Mobile,71574.69,2,143149.38,Cash
ORD67079,2023-09-28,Motorola Edge 30,Mobile,35066.82,3,105200.46,Net Banking
ORD75799,2023-09-28,boAt BassHeads 100,Accessories,4916.5,1,24582.5,UPI
ORD33717,2023-09-28,Vivo X80,Mobile,83607.16,4,334428.64,EMI
ORD11269,2023-09-28,Xiaomi 12 Pro,Mobile,83100.59,4,332402.36,Net Banking
ORD28021,2023-09-28,Motorola Edge 30,Mobile,61018.68,3,183056.04,Net Banking
ORD40475,2023-09-28,Realme GT Neo 3,Mobile,15349.1,4,61396.4,Cash
ORD38991,2023-09-28,MSI Modern 14,Laptop,183832.19,3,551496.57,Net Banking
ORD91600,2023-09-28,Google Pixel 7,Mobile,24655.85,1,123279.25,Cash
ORD08321,2023-09-29,Asus ROG Phone 6,Mobile,82938.9,1,82938.9,Net Banking
ORD12355,2023-09-29,Nokia X20,Mobile,88953.76,4,355815.04,Net Banking
ORD65123,2023-09-29,Samsung Galaxy S22,Mobile,11466.81,1,11466.81,Credit Card
ORD46298,2023-09-29,Motorola Edge 30,Mobile,59020.71,3,177062.13,Cash
ORD51423,2023-09-29,Samsung Galaxy S22,Mobile,61570.22,1,307851.1,EMI
ORD90799,2023-09-29,MacBook Air M2,Laptop,190530.85,1,952654.25,UPI
ORD42791,2023-09-29,Google Pixel 7,Mobile,21250.28,4,85001.12,Cash
ORD72428,2023-09-29,iPhone 14,Mobile,63951.53,4,255806.12,Net Banking
ORD54647,2023-09-29,Asus ZenBook 14,Laptop,112137.59,4,448550.36,EMI
ORD77847,2023-09-29,Microsoft Surface Laptop 4,Laptop,166937.12,1,834685.6,Net Banking
ORD62086,2023-09-29,Vivo X80,Mobile,39653.54,1,198267.7,UPI
ORD74404,2023-09-29,Asus ZenBook 14,Laptop,119140.27,4,476561.08,Cash
ORD03028,2023-09-29,Google Pixel 7,Mobile,69811.37,1,69811.37,Net Banking
ORD06270,2023-09-29,Vivo X80,Mobile,71812.83,3,215438.49,Credit Card
ORD75419,2023-09-29,iPhone 14,Mobile,89097.86,1,89097.86,Cash
ORD59279,2023-09-30,Samsung Galaxy S22,Mobile,46511.71,1,232558.55,Net Banking
ORD89350,2023-09-30,Dell Inspiron 15,Laptop,171784.44,1,858922.2,Net Banking
ORD68872,2023-09-30,Asus ROG Phone 6,Mobile,52357.49,1,52357.49,EMI
ORD94290,2023-09-30,Asus ROG Phone 6,Mobile,47440.41,4,189761.64,Cash
ORD25645,2023-09-30,JBL Bluetooth Speaker,Accessories,1264.69,2,2529.38,Cash
ORD70789,2023-09-30,Razer Blade 15,Laptop,126135.89,1,630679.45,Cash
ORD36099,2023-10-01,Mi Power Bank 10000mAh,Accessories,5742.78,2,11485.56,Net Banking
ORD62542,2023-10-01,MSI Modern 14,Laptop,122281.9,4,489127.6,Net Banking
ORD40255,2023-10-01,MSI Modern 14,Laptop,67991.23,4,271964.92,Cash
ORD21486,2023-10-01,Asus ZenBook 14,Laptop,125555.77,3,376667.31,Cash
ORD97276,2023-10-01,Nokia X20,Mobile,45261.02,4,181044.08,UPI
ORD08342,2023-10-01,HP Pavilion x360,Laptop,165645.93,1,828229.65,EMI
ORD76478,2023-10-01,Sony Headphones,Accessories,6368.01,2,12736.02,UPI
ORD12171,2023-10-01,Vivo X80,Mobile,50097.69,4,200390.76,Credit Card
ORD34650,2023-10-02,Acer Aspire 5,Laptop,82252.9,1,411264.5,Credit Card
ORD67993,2023-10-02,Motorola Edge 30,Mobile,77922.11,1,389610.55,EMI
ORD64908,2023-10-02,Nokia X20,Mobile,78765.77,4,315063.08,Net Banking
ORD33014,2023-10-02,iPhone 14,Mobile,70633.78,1,353168.9,EMI
ORD47467,2023-10-02,Xiaomi 12 Pro,Mobile,48776.3,4,195105.2,Credit Card
ORD10411,2023-10-02,iPhone 14,Mobile,65408.56,3,196225.68,Net Banking
ORD29904,2023-10-03,Vivo X80,Mobile,79475.3,1,79475.3,Net Banking
ORD30123,2023-10-03,Google Pixel 7,Mobile,9417.74,1,47088.7,Cash
ORD80123,2023-10-03,Google Pixel 7,Mobile,44508.65,1,222543.25,Net Banking
ORD67293,2023-10-04,Xiaomi 12 Pro,Mobile,8159.62,2,16319.24,UPI
ORD91831,2023-10-04,Xiaomi 12 Pro,Mobile,71773.12,4,287092.48,Net Banking
ORD72305,2023-10-04,Asus ROG Phone 6,Mobile,24749.04,2,49498.08,Cash
ORD68040,2023-10-04,Microsoft Surface Laptop 4,Laptop,59021.43,4,236085.72,EMI
ORD27080,2023-10-04,Realme GT Neo 3,Mobile,64911.83,1,324559.15,Net Banking
ORD01571,2023-10-04,Xiaomi 12 Pro,Mobile,36625.63,2,73251.26,Cash
ORD19788,2023-10-04,Motorola Edge 30,Mobile,72061.9,3,216185.7,UPI
ORD20840,2023-10-05,Motorola Edge 30,Mobile,76912.43,2,153824.86,Net Banking
ORD47270,2023-10-05,Asus ROG Phone 6,Mobile,54159.18,3,162477.54,EMI
ORD98805,2023-10-05,Nokia X20,Mobile,89212.44,4,356849.76,Credit Card
ORD28164,2023-10-06,Nokia X20,Mobile,14636.13,2,29272.26,Credit Card
ORD42295,2023-10-06,HP Pavilion x360,Laptop,97794.09,1,97794.09,UPI
ORD81438,2023-10-06,Motorola Edge 30,Mobile,37725.59,2,75451.18,UPI
ORD79458,2023-10-06,Nokia X20,Mobile,17420.14,1,17420.14,Credit Card
ORD49528,2023-10-06,Sony Headphones,Accessories,789.04,2,1578.08,Net Banking
ORD64861,2023-10-06,HP Wired Keyboard,Accessories,1337.24,2,2674.48,EMI
ORD61158,2023-10-06,Realme GT Neo 3,Mobile,72807.63,2,145615.26,Cash
ORD28221,2023-10-06,Asus ROG Phone 6,Mobile,83909.42,1,83909.42,Cash
ORD05682,2023-10-07,iPhone 14,Mobile,69963.44,2,139926.88,Net Banking
ORD46100,2023-10-07,Google Pixel 7,Mobile,13445.48,3,40336.44,Cash
ORD96194,2023-10-08,Dell Inspiron 15,Laptop,164631.73,1,164631.73,Net Banking
ORD27295,2023-10-08,Motorola Edge 30,Mobile,45900.04,2,91800.08,Net Banking
ORD71791,2023-10-08,Samsung Galaxy S22,Mobile,18898.5,2,37797,Credit Card
ORD66749,2023-10-08,Realme GT Neo 3,Mobile,54923.02,1,54923.02,Cash
ORD82175,2023-10-08,iPhone 14,Mobile,88506.4,1,442532,Cash
ORD33760,2023-10-08,Samsung Galaxy S22,Mobile,28756.31,2,57512.62,Net Banking
ORD35120,2023-10-09,Dell Inspiron 15,Laptop,41016.83,3,123050.49,Net Banking
ORD14870,2023-10-09,Microsoft Surface Laptop 4,Laptop,168358.5,2,336717,EMI
ORD86292,2023-10-09,Samsung Galaxy S22,Mobile,86685.47,4,346741.88,Cash
ORD59787,2023-10-10,Google Pixel 7,Mobile,88178.03,1,88178.03,Net Banking
ORD59032,2023-10-10,LG Gram 16,Laptop,66557.06,3,199671.18,UPI
ORD39697,2023-10-10,Realme GT Neo 3,Mobile,88609.91,1,88609.91,Net Banking
ORD72280,2023-10-10,Realme GT Neo 3,Mobile,68227.89,4,272911.56,Credit Card
ORD61350,2023-10-10,Google Pixel 7,Mobile,13104.15,4,52416.6,Cash
ORD66835,2023-10-10,Realme GT Neo 3,Mobile,37032.34,1,37032.34,Cash
ORD85329,2023-10-10,Google Pixel 7,Mobile,20797.26,4,83189.04,Net Banking
ORD53194,2023-10-11,Vivo X80,Mobile,34359.16,1,34359.16,EMI
ORD94271,2023-10-11,MacBook Air M2,Laptop,98989.68,1,98989.68,Cash
ORD21217,2023-10-11,Motorola Edge 30,Mobile,71300.09,2,142600.18,Net Banking
ORD63335,2023-10-11,Xiaomi 12 Pro,Mobile,72459.94,4,289839.76,Net Banking
ORD41653,2023-10-11,Realme GT Neo 3,Mobile,74866.54,3,224599.62,Credit Card
ORD14159,2023-10-11,Nokia X20,Mobile,50662.75,1,253313.75,EMI
ORD39503,2023-10-11,Realme GT Neo 3,Mobile,24906.16,2,49812.32,UPI
ORD45913,2023-10-12,Motorola Edge 30,Mobile,37762.43,2,75524.86,Credit Card
ORD71907,2023-10-12,Motorola Edge 30,Mobile,21451.42,2,42902.84,Credit Card
ORD14019,2023-10-13,JBL Bluetooth Speaker,Accessories,7037.5,4,28150,Net Banking
ORD15492,2023-10-13,Motorola Edge 30,Mobile,34144.4,2,68288.8,Net Banking
ORD93230,2023-10-13,Samsung Galaxy S22,Mobile,52728.27,3,158184.81,Net Banking
ORD17442,2023-10-13,iPhone 14,Mobile,14045.01,4,56180.04,EMI
ORD31928,2023-10-13,Logitech Mouse,Accessories,6664.52,1,6664.52,Credit Card
ORD76647,2023-10-13,Xiaomi 12 Pro,Mobile,82458.54,4,329834.16,Net Banking
ORD74143,2023-10-14,Dell Inspiron 15,Laptop,52769.1,1,52769.1,EMI
ORD67091,2023-10-14,iPhone 14,Mobile,86723.95,3,260171.85,Net Banking
ORD97708,2023-10-14,Xiaomi 12 Pro,Mobile,48307.65,1,48307.65,UPI
ORD03534,2023-10-14,JBL Bluetooth Speaker,Accessories,5547.91,2,11095.82,Net Banking
ORD17010,2023-10-14,Samsung Galaxy S22,Mobile,60835,2,121670,Cash
ORD98940,2023-10-14,Samsung Galaxy S22,Mobile,85618.84,3,256856.52,Net Banking
ORD73692,2023-10-15,OnePlus 11,Mobile,79653.47,4,318613.88,Net Banking
ORD58804,2023-10-15,Xiaomi 12 Pro,Mobile,30458.56,1,30458.56,Net Banking
ORD19649,2023-10-15,Nokia X20,Mobile,35097.61,1,175488.05,Credit Card
ORD38193,2023-10-15,Xiaomi 12 Pro,Mobile,84944.63,3,254833.89,Credit Card
ORD04299,2023-10-15,boAt BassHeads 100,Accessories,4813.24,3,14439.72,EMI
ORD85840,2023-10-15,Motorola Edge 30,Mobile,45099.75,1,225498.75,EMI
ORD39149,2023-10-15,Microsoft Surface Laptop 4,Laptop,50474.76,4,201899.04,Cash
ORD02149,2023-10-15,iPhone 14,Mobile,61452.07,1,307260.35,Cash
ORD46712,2023-10-16,Google Pixel 7,Mobile,44068.43,4,176273.72,Cash
ORD33816,2023-10-16,Samsung Galaxy S22,Mobile,14334.81,4,57339.24,UPI
ORD71004,2023-10-16,LG Gram 16,Laptop,125049.22,2,250098.44,UPI
ORD28313,2023-10-16,Asus ROG Phone 6,Mobile,48581.49,1,48581.49,Cash
ORD52123,2023-10-16,Asus ROG Phone 6,Mobile,50371.34,2,100742.68,Net Banking
ORD30889,2023-10-16,Zebronics Webcam,Accessories,7481.12,3,22443.36,Net Banking
ORD55993,2023-10-16,LG Gram 16,Laptop,95214.93,4,380859.72,Credit Card
ORD45484,2023-10-16,HP Wired Keyboard,Accessories,7222.94,1,7222.94,Net Banking
ORD80319,2023-10-16,Asus ROG Phone 6,Mobile,11966.81,1,11966.81,UPI
ORD53753,2023-10-17,Asus ROG Phone 6,Mobile,58601.87,1,58601.87,Net Banking
ORD61235,2023-10-17,Vivo X80,Mobile,8422.74,1,42113.7,Cash
ORD18498,2023-10-17,OnePlus 11,Mobile,84931.91,2,169863.82,Cash
ORD73930,2023-10-17,Motorola Edge 30,Mobile,17791.45,1,88957.25,Net Banking
ORD53267,2023-10-17,Realme GT Neo 3,Mobile,83325.97,4,333303.88,UPI
ORD58512,2023-10-17,MacBook Air M2,Laptop,191351.38,4,765405.52,Cash
ORD28418,2023-10-17,Asus ROG Phone 6,Mobile,82644.84,2,165289.68,Credit Card
ORD12257,2023-10-18,Realme GT Neo 3,Mobile,27427.99,3,82283.97,UPI
